"date_id","이전블록이름","블록이름","호출수"
"2021-04-07","","도움말","18"
"2021-04-07","","학식","17"
"2021-04-07","학식","폴백 블록","11"
"2021-04-07","학식","학식","9"
"2021-04-07","","웰컴 블록","6"
"2021-04-07","폴백 블록","도움말","5"
"2021-04-07","","셔틀","4"
"2021-04-07","","폴백 블록","4"
"2021-04-07","웰컴 블록","학식","4"
"2021-04-07","폴백 블록","폴백 블록","3"
"2021-04-07","날짜 입력","날짜 입력","3"
"2021-04-07","피드백 관리","피드백 관리","3"
"2021-04-07","테스트 도움말","추천","2"
"2021-04-07","식당 확인","식단 등록-중식","2"
"2021-04-07","식단 등록-중식","식단 등록-석식","2"
"2021-04-07","식단 등록-석식","날짜 입력","2"
"2021-04-07","식당 확인","식당 확인","2"
"2021-04-07","도움말","셔틀","2"
"2021-04-07","식단 등록-중식","식단 등록-중식","2"
"2021-04-07","테스트 도움말","학식","2"
"2021-04-07","식단 등록-석식","식단 등록-석식","2"
"2021-04-07","추천","학식","2"
"2021-04-08","","학식","171"
"2021-04-08","폴백 블록","학식","45"
"2021-04-08","도움말","학식","31"
"2021-04-08","","폴백 블록","29"
"2021-04-08","학식","폴백 블록","21"
"2021-04-08","","도움말","19"
"2021-04-08","학식","학식","13"
"2021-04-08","","웰컴 블록","7"
"2021-04-08","","폴백 블록","7"
"2021-04-08","폴백 블록","도움말","7"
"2021-04-08","","학식","6"
"2021-04-08","웰컴 블록","학식","6"
"2021-04-08","식당 확인","식당 확인","5"
"2021-04-08","식단 등록-석식","날짜 입력","4"
"2021-04-08","식단 등록-석식","식단 등록-석식","4"
"2021-04-08","식단 등록-중식","식단 등록-석식","4"
"2021-04-08","폴백 블록","추천","4"
"2021-04-08","학식","도움말","4"
"2021-04-08","","셔틀","3"
"2021-04-08","시설","폴백 블록","3"
"2021-04-08","폴백 블록","폴백 블록","3"
"2021-04-08","도움말","날씨","3"
"2021-04-08","시설","도움말","3"
"2021-04-08","식단 등록-중식","식단 등록-중식","3"
"2021-04-08","날짜 입력","날짜 입력","3"
"2021-04-08","교내공지","도움말","3"
"2021-04-08","학식","날씨","3"
"2021-04-08","식당 확인","식단 등록-중식","3"
"2021-04-08","","도움말","3"
"2021-04-08","날씨","폴백 블록","3"
"2021-04-08","학식","시설","2"
"2021-04-08","도움말","셔틀","2"
"2021-04-08","막차","도움말","2"
"2021-04-08","날씨","도움말","2"
"2021-04-08","폴백 블록","셔틀","2"
"2021-04-08","시설","번호","2"
"2021-04-08","셔틀","도움말","2"
"2021-04-08","폴백 블록","식당 확인","2"
"2021-04-08","도움말","시설","2"
"2021-04-08","추천","학식","2"
"2021-04-08","피드백 관리","피드백 관리","2"
"2021-04-08","","시설","2"
"2021-04-08","폴백 블록","시설","2"
"2021-04-08","날짜 입력","학식","2"
"2021-04-08","도움말","막차","2"
"2021-04-09","","학식","184"
"2021-04-09","폴백 블록","학식","32"
"2021-04-09","도움말","학식","27"
"2021-04-09","학식","도움말","24"
"2021-04-09","","폴백 블록","21"
"2021-04-09","","도움말","14"
"2021-04-09","학식","폴백 블록","9"
"2021-04-09","도움말","셔틀","9"
"2021-04-09","학식","학식","8"
"2021-04-09","","폴백 블록","7"
"2021-04-09","도움말","추천","7"
"2021-04-09","","도움말","6"
"2021-04-09","피드백 관리","피드백 관리","6"
"2021-04-09","도움말","날씨","6"
"2021-04-09","","학식","6"
"2021-04-09","","웰컴 블록","5"
"2021-04-09","도움말","코로나 확진자 수","5"
"2021-04-09","웰컴 블록","학식","5"
"2021-04-09","폴백 블록","도움말","5"
"2021-04-09","도움말","막차","4"
"2021-04-09","추천","도움말","4"
"2021-04-09","날씨","도움말","4"
"2021-04-09","학식","추천","4"
"2021-04-09","피드백","피드백","4"
"2021-04-09","후원","도움말","3"
"2021-04-09","도움말","피드백","3"
"2021-04-09","시설","도움말","3"
"2021-04-09","셔틀","도움말","3"
"2021-04-09","도움말","후원","3"
"2021-04-09","막차","도움말","3"
"2021-04-09","폴백 블록","셔틀","3"
"2021-04-09","교내공지","도움말","2"
"2021-04-09","날짜 입력","날짜 입력","2"
"2021-04-09","도움말","번호","2"
"2021-04-09","식단 등록-중식","식단 등록-중식","2"
"2021-04-09","도움말","폴백 블록","2"
"2021-04-09","식당 확인","식단 등록-중식","2"
"2021-04-09","날짜 입력","학식","2"
"2021-04-09","코로나 확진자 수","도움말","2"
"2021-04-09","피드백 관리","학식","2"
"2021-04-09","식단 등록-석식","날짜 입력","2"
"2021-04-09","날씨","셔틀","2"
"2021-04-09","도움말","피드백 관리","2"
"2021-04-09","학식","날씨","2"
"2021-04-09","","셔틀","2"
"2021-04-09","식단 등록-석식","식단 등록-석식","2"
"2021-04-09","셔틀","추천","2"
"2021-04-09","식당 확인","식당 확인","2"
"2021-04-09","식단 등록-중식","식단 등록-석식","2"
"2021-04-09","학식","식당 확인","2"
"2021-04-09","피드백","도움말","2"
"2021-04-09","도움말","시설","2"
"2021-04-09","도움말","도움말","2"
"2021-04-10","","학식","38"
"2021-04-10","도움말","학식","11"
"2021-04-10","","도움말","7"
"2021-04-10","","학식","5"
"2021-04-10","","폴백 블록","5"
"2021-04-10","","도움말","5"
"2021-04-10","폴백 블록","학식","4"
"2021-04-10","피드백 관리","피드백 관리","3"
"2021-04-10","","웰컴 블록","3"
"2021-04-10","학식","셔틀","2"
"2021-04-10","웰컴 블록","학식","2"
"2021-04-10","도움말","날씨","2"
"2021-04-10","학식","추천","2"
"2021-04-10","학식","학식","2"
"2021-04-10","학식","도움말","2"
"2021-04-11","","학식","19"
"2021-04-11","도움말","학식","13"
"2021-04-11","","도움말","8"
"2021-04-11","학식","도움말","7"
"2021-04-11","학식","학식","4"
"2021-04-11","","학식","3"
"2021-04-11","학식","셔틀","3"
"2021-04-11","","웰컴 블록","3"
"2021-04-11","날짜 입력","날짜 입력","2"
"2021-04-11","","날씨","2"
"2021-04-11","피드백 관리","피드백 관리","2"
"2021-04-11","식당 확인","식단 등록-중식","2"
"2021-04-11","웰컴 블록","학식","2"
"2021-04-11","식단 등록-석식","날짜 입력","2"
"2021-04-11","도움말","코로나 확진자 수","2"
"2021-04-11","셔틀","코로나 확진자 수","2"
"2021-04-11","날씨","도움말","2"
"2021-04-11","식당 확인","식당 확인","2"
"2021-04-11","학식","추천","2"
"2021-04-11","식단 등록-중식","식단 등록-중식","2"
"2021-04-11","식단 등록-석식","식단 등록-석식","2"
"2021-04-11","식단 등록-중식","식단 등록-석식","2"
"2021-04-11","도움말","셔틀","2"
"2021-04-12","","학식","191"
"2021-04-12","","학식","104"
"2021-04-12","도움말","학식","70"
"2021-04-12","학식","학식","49"
"2021-04-12","학식","도움말","34"
"2021-04-12","폴백 블록","학식","24"
"2021-04-12","","도움말","24"
"2021-04-12","","도움말","17"
"2021-04-12","","폴백 블록","17"
"2021-04-12","학식","폴백 블록","13"
"2021-04-12","피드백 관리","피드백 관리","10"
"2021-04-12","식당 확인","식단 등록-중식","9"
"2021-04-12","식당 확인","식당 확인","9"
"2021-04-12","식단 등록-중식","식단 등록-중식","8"
"2021-04-12","식단 등록-석식","식단 등록-석식","7"
"2021-04-12","식단 등록-중식","식단 등록-석식","7"
"2021-04-12","","웰컴 블록","7"
"2021-04-12","식단 등록-석식","날짜 입력","7"
"2021-04-12","날짜 입력","날짜 입력","7"
"2021-04-12","학식","날씨","6"
"2021-04-12","웰컴 블록","학식","6"
"2021-04-12","학식","추천","5"
"2021-04-12","피드백","피드백","5"
"2021-04-12","학식","식당 확인","4"
"2021-04-12","날짜 입력","학식","4"
"2021-04-12","도움말","추천","4"
"2021-04-12","","학식","3"
"2021-04-12","날씨","학식","3"
"2021-04-12","도움말","시설","2"
"2021-04-12","","학식","2"
"2021-04-12","폴백 블록","식당 확인","2"
"2021-04-12","추천","막차","2"
"2021-04-12","","셔틀","2"
"2021-04-12","","학식","2"
"2021-04-12","도움말","후원","2"
"2021-04-12","","식당 확인","2"
"2021-04-12","","폴백 블록","2"
"2021-04-12","학식","막차","2"
"2021-04-12","폴백 블록","추천","2"
"2021-04-12","도움말","피드백","2"
"2021-04-12","피드백","도움말","2"
"2021-04-12","폴백 블록","도움말","2"
"2021-04-12","폴백 블록","폴백 블록","2"
"2021-04-12","","피드백 관리","2"
"2021-04-12","학식","피드백 관리","2"
"2021-04-12","","학식","2"
"2021-04-13","","학식","229"
"2021-04-13","도움말","학식","61"
"2021-04-13","","도움말","39"
"2021-04-13","학식","도움말","22"
"2021-04-13","폴백 블록","학식","14"
"2021-04-13","","웰컴 블록","13"
"2021-04-13","웰컴 블록","학식","13"
"2021-04-13","","학식","13"
"2021-04-13","학식","학식","12"
"2021-04-13","","폴백 블록","12"
"2021-04-13","","도움말","4"
"2021-04-13","학식","폴백 블록","4"
"2021-04-13","학식","피드백 관리","4"
"2021-04-13","피드백 관리","피드백 관리","4"
"2021-04-13","학식","추천","3"
"2021-04-13","식단 등록-중식","식단 등록-석식","3"
"2021-04-13","식단 등록-중식","식단 등록-중식","3"
"2021-04-13","식단 등록-석식","날짜 입력","3"
"2021-04-13","추천","도움말","3"
"2021-04-13","도움말","추천","3"
"2021-04-13","날짜 입력","날짜 입력","3"
"2021-04-13","식당 확인","식단 등록-중식","3"
"2021-04-13","식당 확인","식당 확인","3"
"2021-04-13","도움말","코로나 확진자 수","3"
"2021-04-13","식단 등록-석식","식단 등록-석식","3"
"2021-04-13","","셔틀","3"
"2021-04-13","도움말","시설","3"
"2021-04-13","피드백","피드백","2"
"2021-04-13","학식","식당 확인","2"
"2021-04-13","시설","코로나 확진자 수","2"
"2021-04-13","셔틀","도움말","2"
"2021-04-13","코로나 확진자 수","후원","2"
"2021-04-13","날짜 입력","학식","2"
"2021-04-13","","셔틀","2"
"2021-04-13","추천","막차","2"
"2021-04-13","폴백 블록","도움말","2"
"2021-04-14","","학식","95"
"2021-04-14","","도움말","22"
"2021-04-14","도움말","학식","14"
"2021-04-14","","학식","4"
"2021-04-14","","도움말","3"
"2021-04-14","","셔틀","2"
"2021-04-14","학식","학식","2"
"2021-04-14","","폴백 블록","2"
"2021-04-14","","웰컴 블록","2"
"2021-04-14","학식","도움말","2"
"2021-04-15","","학식","194"
"2021-04-15","도움말","학식","75"
"2021-04-15","","도움말","46"
"2021-04-15","","학식","22"
"2021-04-15","학식","도움말","21"
"2021-04-15","폴백 블록","학식","17"
"2021-04-15","","폴백 블록","16"
"2021-04-15","","도움말","13"
"2021-04-15","","웰컴 블록","9"
"2021-04-15","웰컴 블록","학식","8"
"2021-04-15","학식","학식","6"
"2021-04-15","피드백 관리","피드백 관리","5"
"2021-04-15","학식","피드백 관리","4"
"2021-04-15","식단 등록-석식","날짜 입력","3"
"2021-04-15","식단 등록-석식","식단 등록-석식","3"
"2021-04-15","식단 등록-중식","식단 등록-석식","3"
"2021-04-15","식당 확인","식당 확인","3"
"2021-04-15","식당 확인","식단 등록-중식","3"
"2021-04-15","날짜 입력","날짜 입력","3"
"2021-04-15","도움말","후원","3"
"2021-04-15","식단 등록-중식","식단 등록-중식","3"
"2021-04-15","추천","도움말","2"
"2021-04-15","도움말","셔틀","2"
"2021-04-15","코로나 확진자 수","도움말","2"
"2021-04-15","셔틀","학식","2"
"2021-04-15","도움말","추천","2"
"2021-04-15","","셔틀","2"
"2021-04-15","학식","셔틀","2"
"2021-04-15","날짜 입력","학식","2"
"2021-04-15","번호","도움말","2"
"2021-04-15","학식","추천","2"
"2021-04-15","도움말","코로나 확진자 수","2"
"2021-04-15","","학식","2"
"2021-04-16","","학식","149"
"2021-04-16","도움말","학식","58"
"2021-04-16","","도움말","43"
"2021-04-16","","도움말","15"
"2021-04-16","","학식","14"
"2021-04-16","학식","도움말","14"
"2021-04-16","폴백 블록","학식","9"
"2021-04-16","","폴백 블록","8"
"2021-04-16","학식","학식","7"
"2021-04-16","","웰컴 블록","7"
"2021-04-16","도움말","셔틀","6"
"2021-04-16","웰컴 블록","학식","6"
"2021-04-16","","셔틀","5"
"2021-04-16","날씨","날씨","5"
"2021-04-16","학식","폴백 블록","4"
"2021-04-16","학식","날씨","3"
"2021-04-16","","날씨","3"
"2021-04-16","폴백 블록","셔틀","3"
"2021-04-16","도움말","코로나 확진자 수","3"
"2021-04-16","날씨","폴백 블록","3"
"2021-04-16","도움말","추천","2"
"2021-04-16","도움말","날씨","2"
"2021-04-16","","날씨","2"
"2021-04-16","폴백 블록","폴백 블록","2"
"2021-04-16","폴백 블록","날씨","2"
"2021-04-16","","폴백 블록","2"
"2021-04-16","피드백","피드백","2"
"2021-04-16","피드백 관리","피드백 관리","2"
"2021-04-16","시설","번호","2"
"2021-04-16","피드백","도움말","2"
"2021-04-17","","학식","29"
"2021-04-17","","도움말","13"
"2021-04-17","도움말","학식","12"
"2021-04-17","날씨","날씨","4"
"2021-04-17","","폴백 블록","2"
"2021-04-17","","셔틀","2"
"2021-04-17","폴백 블록","날씨","2"
"2021-04-17","","학식","2"
"2021-04-17","학식","학식","2"
"2021-04-17","","날씨","2"
"2021-04-17","","웰컴 블록","2"
"2021-04-18","","학식","11"
"2021-04-18","도움말","학식","10"
"2021-04-18","","도움말","7"
"2021-04-18","","웰컴 블록","4"
"2021-04-18","학식","도움말","4"
"2021-04-18","도움말","셔틀","3"
"2021-04-18","웰컴 블록","학식","3"
"2021-04-18","","학식","2"
"2021-04-18","피드백 관리","피드백 관리","2"
"2021-04-18","","날씨","2"
"2021-04-18","날씨","도움말","2"
"2021-04-19","","학식","183"
"2021-04-19","도움말","학식","68"
"2021-04-19","","도움말","52"
"2021-04-19","","학식","16"
"2021-04-19","학식","학식","11"
"2021-04-19","","도움말","11"
"2021-04-19","","폴백 블록","10"
"2021-04-19","학식","도움말","9"
"2021-04-19","폴백 블록","학식","9"
"2021-04-19","","웰컴 블록","7"
"2021-04-19","피드백 관리","피드백 관리","6"
"2021-04-19","웰컴 블록","학식","5"
"2021-04-19","","셔틀","4"
"2021-04-19","날씨","학식","2"
"2021-04-19","학식","코로나 확진자 수","2"
"2021-04-19","폴백 블록","도움말","2"
"2021-04-19","도움말","셔틀","2"
"2021-04-19","","피드백 관리","2"
"2021-04-19","","날씨","2"
"2021-04-20","","학식","182"
"2021-04-20","도움말","학식","59"
"2021-04-20","","도움말","47"
"2021-04-20","","학식","12"
"2021-04-20","","폴백 블록","11"
"2021-04-20","폴백 블록","학식","10"
"2021-04-20","학식","학식","9"
"2021-04-20","","도움말","8"
"2021-04-20","학식","도움말","8"
"2021-04-20","","웰컴 블록","5"
"2021-04-20","웰컴 블록","학식","5"
"2021-04-20","도움말","추천","3"
"2021-04-20","피드백 관리","피드백 관리","3"
"2021-04-20","학식","날씨","2"
"2021-04-20","도움말","셔틀","2"
"2021-04-20","","날씨","2"
"2021-04-20","날짜 입력","날짜 입력","2"
"2021-04-20","식당 확인","식당 확인","2"
"2021-04-20","","피드백 관리","2"
"2021-04-20","셔틀","도움말","2"
"2021-04-20","식당 확인","식단 등록-중식","2"
"2021-04-20","식단 등록-중식","식단 등록-석식","2"
"2021-04-20","식단 등록-석식","식단 등록-석식","2"
"2021-04-20","식단 등록-석식","날짜 입력","2"
"2021-04-20","식단 등록-중식","식단 등록-중식","2"
"2021-04-20","폴백 블록","셔틀","2"
"2021-04-20","","셔틀","2"
"2021-04-21","","학식","175"
"2021-04-21","도움말","학식","69"
"2021-04-21","","도움말","67"
"2021-04-21","학식","도움말","10"
"2021-04-21","","학식","8"
"2021-04-21","학식","학식","5"
"2021-04-21","","폴백 블록","5"
"2021-04-21","폴백 블록","학식","4"
"2021-04-21","","도움말","4"
"2021-04-21","","웰컴 블록","3"
"2021-04-21","도움말","셔틀","3"
"2021-04-21","","셔틀","3"
"2021-04-21","","셔틀","2"
"2021-04-22","","학식","160"
"2021-04-22","도움말","학식","57"
"2021-04-22","","도움말","42"
"2021-04-22","","학식","24"
"2021-04-22","","도움말","12"
"2021-04-22","폴백 블록","학식","11"
"2021-04-22","","폴백 블록","10"
"2021-04-22","학식","학식","10"
"2021-04-22","학식","도움말","8"
"2021-04-22","","셔틀","5"
"2021-04-22","","웰컴 블록","4"
"2021-04-22","웰컴 블록","학식","4"
"2021-04-22","도움말","추천","3"
"2021-04-22","도움말","셔틀","2"
"2021-04-22","학식","추천","2"
"2021-04-23","","학식","126"
"2021-04-23","도움말","학식","52"
"2021-04-23","","도움말","40"
"2021-04-23","","도움말","10"
"2021-04-23","학식","도움말","7"
"2021-04-23","","학식","6"
"2021-04-23","","웰컴 블록","5"
"2021-04-23","도움말","날씨","4"
"2021-04-23","","폴백 블록","4"
"2021-04-23","폴백 블록","학식","3"
"2021-04-23","웰컴 블록","학식","3"
"2021-04-23","막차","도움말","2"
"2021-04-23","","셔틀","2"
"2021-04-23","도움말","셔틀","2"
"2021-04-23","셔틀","도움말","2"
"2021-04-23","피드백 관리","피드백 관리","2"
"2021-04-23","학식","학식","2"
"2021-04-24","","학식","20"
"2021-04-24","","도움말","12"
"2021-04-24","도움말","학식","10"
"2021-04-24","도움말","셔틀","2"
"2021-04-24","","도움말","2"
"2021-04-24","","웰컴 블록","2"
"2021-04-24","웰컴 블록","학식","2"
"2021-04-24","도움말","추천","2"
"2021-04-25","","학식","10"
"2021-04-25","","도움말","5"
"2021-04-25","도움말","학식","5"
"2021-04-25","학식","도움말","2"
"2021-04-25","시설","도움말","2"
"2021-04-25","","웰컴 블록","2"
"2021-04-25","피드백 관리","피드백 관리","2"
"2021-04-25","학식","피드백 관리","2"
"2021-04-26","","학식","87"
"2021-04-26","폴백 블록","폴백 블록","73"
"2021-04-26","","도움말","48"
"2021-04-26","","폴백 블록","28"
"2021-04-26","도움말","학식","25"
"2021-04-26","도움말","셔틀","20"
"2021-04-26","","학식","17"
"2021-04-26","","학식","13"
"2021-04-26","셔틀","도움말","13"
"2021-04-26","","학식","12"
"2021-04-26","식당 확인","식당 확인","11"
"2021-04-26","날짜 입력","날짜 입력","10"
"2021-04-26","식당 확인","식단 등록-중식","9"
"2021-04-26","식단 등록-석식","식단 등록-석식","9"
"2021-04-26","식단 등록-석식","날짜 입력","9"
"2021-04-26","학식","학식","9"
"2021-04-26","","도움말","9"
"2021-04-26","식단 등록-중식","식단 등록-중식","9"
"2021-04-26","식단 등록-중식","식단 등록-석식","9"
"2021-04-26","폴백 블록","도움말","7"
"2021-04-26","폴백 블록","셔틀","6"
"2021-04-26","학식","도움말","6"
"2021-04-26","도움말","추천","5"
"2021-04-26","폴백 블록","학식","5"
"2021-04-26","","웰컴 블록","4"
"2021-04-26","폴백 블록","막차","4"
"2021-04-26","","폴백 블록","4"
"2021-04-26","도움말","폴백 블록","4"
"2021-04-26","학식","폴백 블록","4"
"2021-04-26","셔틀","폴백 블록","3"
"2021-04-26","날짜 입력","식당 확인","3"
"2021-04-26","추천","도움말","3"
"2021-04-26","피드백 관리","피드백 관리","3"
"2021-04-26","","셔틀","3"
"2021-04-26","날짜 입력","학식","3"
"2021-04-26","","폴백 블록","3"
"2021-04-26","도움말","교내공지","2"
"2021-04-26","","폴백 블록","2"
"2021-04-26","","셔틀","2"
"2021-04-26","막차","폴백 블록","2"
"2021-04-26","","셔틀","2"
"2021-04-26","","식당 확인","2"
"2021-04-26","피드백 관리","날씨","2"
"2021-04-26","","피드백","2"
"2021-04-26","","번호","2"
"2021-04-26","교내공지","도움말","2"
"2021-04-26","도움말","날씨","2"
"2021-04-26","시설","번호","2"
"2021-04-26","","도움말","2"
"2021-04-26","도움말","도움말","2"
"2021-04-26","","도움말","2"
"2021-04-26","셔틀","추천","2"
"2021-04-26","폴백 블록","식당 확인","2"
"2021-04-26","","학식","2"
"2021-04-26","","피드백 관리","2"
"2021-04-26","추천","시설","2"
"2021-04-26","번호","도움말","2"
"2021-04-26","","날짜 입력","2"
"2021-04-26","식당 확인","취소","2"
"2021-04-27","","학식","157"
"2021-04-27","도움말","학식","58"
"2021-04-27","","도움말","39"
"2021-04-27","","학식","12"
"2021-04-27","","도움말","9"
"2021-04-27","학식","도움말","9"
"2021-04-27","","웰컴 블록","9"
"2021-04-27","학식","학식","8"
"2021-04-27","웰컴 블록","학식","6"
"2021-04-27","폴백 블록","학식","6"
"2021-04-27","","폴백 블록","5"
"2021-04-27","폴백 블록","폴백 블록","3"
"2021-04-27","학식","폴백 블록","3"
"2021-04-27","추천","도움말","3"
"2021-04-27","학식","막차","2"
"2021-04-27","","셔틀","2"
"2021-04-28","","학식","140"
"2021-04-28","도움말","학식","54"
"2021-04-28","","도움말","44"
"2021-04-28","학식","도움말","10"
"2021-04-28","","학식","10"
"2021-04-28","폴백 블록","학식","7"
"2021-04-28","","폴백 블록","6"
"2021-04-28","","도움말","4"
"2021-04-28","","웰컴 블록","4"
"2021-04-28","학식","학식","4"
"2021-04-28","웰컴 블록","학식","3"
"2021-04-28","학식","날씨","2"
"2021-04-29","","학식","133"
"2021-04-29","도움말","학식","52"
"2021-04-29","","도움말","41"
"2021-04-29","","학식","15"
"2021-04-29","","폴백 블록","11"
"2021-04-29","학식","도움말","10"
"2021-04-29","폴백 블록","학식","7"
"2021-04-29","","도움말","7"
"2021-04-29","","셔틀","4"
"2021-04-29","","웰컴 블록","4"
"2021-04-29","학식","학식","4"
"2021-04-29","웰컴 블록","학식","3"
"2021-04-29","도움말","셔틀","2"
"2021-04-29","학식","셔틀","2"
"2021-04-29","피드백 관리","피드백 관리","2"
"2021-04-30","","학식","103"
"2021-04-30","도움말","학식","26"
